qid,query,docno,text,score,rank
1037496,who is rep scalise,4912163_1,Scalise is married to the former Jennifer Letulle.,-1.3436487913131714,32
1037496,who is rep scalise,3725933_0,"Scalise’s appearance at the event was first reported by blogger Lamar White Jr., who manages a Web site on Louisiana politics.",-1.7950034141540527,33
1037496,who is rep scalise,3725936_0,"Scalise was born in New Orleans, one of three children of Alfred Joseph Scalise, a real estate broker who died on October 8, 2015 at the age of seventy-seven, and the former Carol Schilleci.",-2.5955750942230225,34
1037496,who is rep scalise,3725940_1,Scalise recently joined CNN’s Jake Tapper to discuss President Obama’s executive overreach on the constitutionally protected Second Amendment rights of law-abiding citizens.,-3.168020248413086,35
1037496,who is rep scalise,4174378_2,Scalise called GOP members of the House on Tuesday.,-3.228908061981201,36
1037496,who is rep scalise,4174376_3,Scalise called GOP members of the House on Tuesday.,-3.335573673248291,37
1037496,who is rep scalise,4912166_0,"In the special election on November 4, 2008 to fill the remaining three and one-half years in Scalise's state Senate term, Conrad Appel defeated Polly Thomas, 21,853 (52.1 percent) to 20,065 (47.9 percent).",-3.835967540740967,38
1037496,who is rep scalise,4760912_0,Steven Joseph Steve Scalise (b.,-3.844222068786621,39
1037496,who is rep scalise,4174376_1,1 House Speaker John Boehner and other GOP leaders say they'll stand by Steve Scalise.,-4.172733783721924,40
1037496,who is rep scalise,8196479_2,Steve Scalise in surgery as Trump announces gunman is dead,-4.564493656158447,41
1037496,who is rep scalise,8159564_1,1 Politico has reported that some Republican donors see Scalise as damaged goods.,-4.580140113830566,42
1037496,who is rep scalise,4174380_0,"House Minority Leader Nancy Pelosi's spokesman, Drew Hammill, said the news of Scalise's speech is deeply troubling for a GOP leader, but also declared that actions [of the House GOP caucus] speak louder than whatever Scalise said during the forum.",-4.88301944732666,43
1037496,who is rep scalise,4174378_0,1 House Speaker John Boehner and other GOP leaders say they'll stand by Steve Scalise.,-5.249338626861572,44
1037496,who is rep scalise,3725933_1,"White’s post, which was published Sunday, said Scalise spoke at the Best Western Landmark hotel in Metairie, La., a suburb of New Orleans, as a part of a two-day conference in May 2002.",-5.649238109588623,45
1037496,who is rep scalise,2725825_4,"Since he's in leadership, Scalise has a security detail.",-6.261933326721191,46
1037496,who is rep scalise,5927420_0,Steve Scalise and other Republicans’ anti-MLK Day votes under scrutiny.,-6.309811115264893,47
1037496,who is rep scalise,3725931_0,Scalise Delivers Weekly GOP Address On American Energy.,-6.548587799072266,48
1037496,who is rep scalise,2725825_3,Scalise's district includes New Orleans.,-6.819851398468018,49
1037496,who is rep scalise,3725935_1,"At a leadership press conference, Scalise discussed the President’s proposal to close Guantanamo Bay and transfer the terrorists held there to the United States.",-6.9759416580200195,50
1037496,who is rep scalise,7766585_0,Senators: Scalise Made 'Grave Mistake' Speaking to White Supremacist Group.,-7.845101356506348,51
1037496,who is rep scalise,7766587_0,"Monday night, some Democrats were already raising questions about whether Scalise should remain in a leadership post.",-7.9925150871276855,52
1037496,who is rep scalise,3356595_2,"The Louisiana Racists Who Courted Steve Scalise Jason Berry January 3, 2015.",-8.010428428649902,53
1037496,who is rep scalise,3725935_0,Scalise: Closing Guantanamo ‘Misguided And Dangerous’.,-8.034693717956543,54
1037496,who is rep scalise,3725938_0,"In a phone interview late Monday from his home in Mandeville, La., Duke recalled Scalise as a “nice guy” and said he was invited to the conference by two of Duke’s longtime associates: Howie Farrell, who had worked on Duke’s gubernatorial campaign, and Kenny Knight.",-8.061457633972168,55
1037496,who is rep scalise,4436444_1,"Politicians Only Love Journalists When They're Dead Luke O’Neil January 8, 2015 At a press conference today with Scalise, speaker Boehner again defended him.",-8.276100158691406,56
1037496,who is rep scalise,4760912_1,"October 6, 1965, in New Orleans, La.) is a Republican member of the U.S. House of Representatives representing Louisiana's 1st Congressional District.",-8.402922630310059,57
1037496,who is rep scalise,3725936_1,His siblings are Glenn and Tara Scalise.,-8.48808479309082,58
1037496,who is rep scalise,4912166_1,Thomas had also lost the race for the seat in 2007 to Scalise.,-8.79023551940918,59
1037496,who is rep scalise,4436444_2,"The Price of Steve Scalise’s Silence Jason Berry January 7, 2015 House rules require an absolute majority of members voting to choose a speaker.",-8.823004722595215,60
1037496,who is rep scalise,2725825_1,He has represented Louisiana’s 1st Congressional District since 2008 and chairs the House Republican Study Committee.,-8.831934928894043,61
1037496,who is rep scalise,3356592_1,"The Louisiana Racists Who Courted Steve Scalise Jason Berry January 3, 2015 I went to Siena, which was cast as Perugia, for a cameo role as a television journalist in the film.",-8.987757682800293,62
1037496,who is rep scalise,3725940_0,CNN: Scalise Blasts Obama’s Gun Measures.,-9.271463394165039,63
1037496,who is rep scalise,1297032_2,A trade union representative (‘rep’) is a union member who represents and gives advice to colleagues when they have problems at work.Trade union reps aren’t paid but they do get paid time off to do their work as a rep.ecoming a union rep.,-9.31017780303955,64
1037496,who is rep scalise,4174378_1,2 Leaders were initially frustrated with Scalise's first response to the story.,-9.39799976348877,65
1037496,who is rep scalise,4174376_2,2 Leaders were initially frustrated with Scalise's first response to the story.,-9.467166900634766,66
1037496,who is rep scalise,4912167_4,He was a member of the Louisiana House and the Louisiana Senate from 1996 to 2008.,-9.494775772094727,67
1037496,who is rep scalise,4174376_0,Scalise: Speech was a 'mistake' 02:26.,-9.611705780029297,68
1037496,who is rep scalise,4912160_0,He is a member of the Republican Party and the chairman of the conservative House Republican Study Committee.,-9.722015380859375,69
1037496,who is rep scalise,3725934_1,He is a member of the Republican Party and the chairman of the conservative House Republican Study Committee.,-9.802117347717285,70
1037496,who is rep scalise,7766583_1,He is a member of the Republican Party and the chairman of the conservative House Republican Study Committee.,-9.882710456848145,71
1037496,who is rep scalise,7766585_3,"He's a Democrat, African-American.",-10.421262741088867,72
1037496,who is rep scalise,5786130_0,"Often referred to as manufacturer’s reps, independent sales reps offer wholesale brands the opportunity to extend their reach to markets far from where their company may be located and to take advantage of reps who may have existing business relationships in target markets.",-10.435076713562012,73
1037496,who is rep scalise,4187303_0,"During that period, he was elected Chairman of the Senate Labor and Industrial Relations Committee.",-10.711617469787598,74
1037496,who is rep scalise,8159564_2,"The Price of Steve Scalise’s Silence Jason Berry January 6, 2015.",-10.824477195739746,75
1037496,who is rep scalise,4150415_2,"At MedReps.com, we define a med rep as anyone selling or representing a product or service that will be used or consumed by a medical or healthcare market.",-10.83078670501709,76
1037496,who is rep scalise,4912167_3,The Congressman’s commitment to service began early as he was twice elected Speaker of LSU’s Student Government Association.,-11.14665699005127,77
1037496,who is rep scalise,3725932_0,"But he did not hear Scalise speak, he said, and does not know whether Scalise heard him speak.",-11.163451194763184,78
1037496,who is rep scalise,4905511_3,He's basically condemning the people of his district who voted overwhelmingly for me to be their U.S. senator and voted to be their governor.,-11.368313789367676,79
1037496,who is rep scalise,1297032_0,3.,-11.4347505569458,80
1037496,who is rep scalise,7021265_0,Politics Utah Rep. Chaffetz says he won't run for re-election.,-11.482403755187988,81
1037496,who is rep scalise,1297032_1,Role of your trade union rep.,-11.702363014221191,82
1037496,who is rep scalise,2725825_2,He is married with two children.,-11.739337921142578,83
1037496,who is rep scalise,1297032_5,"If you become a union rep, find out what rights you have.",-11.971542358398438,84
1037496,who is rep scalise,2540328_2,"In some cases, an agency acts as the rep payee.",-11.998550415039062,85
1037496,who is rep scalise,553180_1,"They're all typically the person who either does outbound calling for an account rep or who answers inbound leads, filtering them for an account rep.",-12.02209758758545,86
1037496,who is rep scalise,553180_3,"Answers inbound leads, makes outbound calls, generates new opportunities for a rep.",-12.03360366821289,87
1037496,who is rep scalise,2540328_1,"If you are under 18 years of age, the rep payee is generally a parent or guardian.",-12.052767753601074,88
1037496,who is rep scalise,8131680_3,What information does the sales rep have about a lead?,-12.061237335205078,89
1037496,who is rep scalise,4905511_1,He got elected as David Duke without the baggage.,-12.072348594665527,90
1037496,who is rep scalise,8131680_2,"Once a lead is assigned, how and when should a sales rep contact the lead?",-12.109130859375,91
1037496,who is rep scalise,6914894_0,EMI Reps are people who know EMI well and represent EMI around the US and Canada.,-12.12935733795166,92
1037496,who is rep scalise,365861_0,Sales reps selling manufactured products make less money in commissions than those selling services because of the price of manufacturing.,-12.189194679260254,93
1037496,who is rep scalise,4150415_0,There is a lot of controversy when it comes to exactly who qualifies as a “med rep” and what a medical sales rep does.,-12.195432662963867,94
1037496,who is rep scalise,2540328_3,"If you are over 18 years of age, the rep payee can be a person you trust, a family member, friend, or an agency representative.",-12.199946403503418,95
1037496,who is rep scalise,5927420_1,01/19/15 11:28 AM—Updated 01/19/15 04:44 PM.,-12.217801094055176,96
1037496,who is rep scalise,2540328_0,Who Will Be My Rep Payee?,-12.269410133361816,97
1037496,who is rep scalise,4760914_1,"Meanwhile, in the U.S. Senate, Louisiana’s Mary Landrieu broke ranks with her fellow Democrats to vote against the re-election of Harry Reid, of Nevada, as the party’s leader.",-12.413946151733398,98
1037496,who is rep scalise,553180_4,"Sales Rep, Account Rep, Account Executive - salesperson. does the actual selling, builds longer term relationships, closes deals.",-12.41508960723877,99
1037496,who is rep scalise,1297032_3,"If you want to become a union rep, ask another rep in the workplace or contact your union through its website.",-12.432601928710938,100
1037496,who is rep scalise,7286317_0,"Democrats Laura Moser, who is in the race to take on U.S. Rep. John Culberson, R-Houston, and Lillian Salerno, who is running in the primary to run against U.S. Rep. Pete Sessions, R-Dallas, are among those who already posted strong fundraising reports last year.",-12.478804588317871,101
1037496,who is rep scalise,3356595_0,Contemporary Examples.,-12.503857612609863,102
1037496,who is rep scalise,8159564_0,Contemporary Examples.,-12.532262802124023,103
1037496,who is rep scalise,7287404_1,"The current minority whip is Steny Hoyer, who is a member of the Democratic Party.",-12.572097778320312,104
1037496,who is rep scalise,7021265_1,"Utah Rep. Chaffetz says he won't run for re-election Utah Rep. Jason Chaffetz, a Republican who chairs the House Oversight Committee, says he won't for re-election or any other office in 2018.",-12.574932098388672,105
1037496,who is rep scalise,553180_0,"In most companies, they're just different names for the same role.",-12.594988822937012,106
1037496,who is rep scalise,4905511_2,But he's not David Duke.,-12.636905670166016,107
1037496,who is rep scalise,4150415_1,"First, it’s important you understand one thing.",-12.657559394836426,108
1037496,who is rep scalise,4912167_1,He received his B.S. in Computer Science in 1989 with a minor in Political Science.,-12.66080093383789,109
1037496,who is rep scalise,2725828_0,Special Agents David Bailey and Crystal Griner were both wounded in the incident.,-12.74326229095459,110
1037496,who is rep scalise,7287404_2,The whip is supported by chief deputy whips.,-12.77501106262207,111
1037496,who is rep scalise,365861_2,"In fact, Rep Hunter reports that sales reps in these industries make between 20 and 40 percent in commission rates.",-12.781023979187012,112
